0.100	0.020
0.110	0.024
0.120	0.029
0.130	0.034
0.140	0.039
0.150	0.045
0.160	0.051
0.170	0.058
0.180	0.065
0.190	0.072
0.200	0.080
0.210	0.088
0.220	0.097
0.230	0.106
0.240	0.115
0.250	0.125
0.260	0.135
0.270	0.146
0.280	0.157
0.290	0.168
0.300	0.180
0.310	0.192
0.320	0.205
0.330	0.218
0.340	0.231
0.350	0.245
0.360	0.259
0.370	0.274
0.380	0.289
0.390	0.304
0.400	0.320
0.410	0.336
0.420	0.353
0.430	0.370
0.440	0.387
0.450	0.405
0.460	0.423
0.470	0.442
0.480	0.461
0.490	0.480
0.500	0.500
0.510	0.520
0.520	0.541
0.530	0.562
0.540	0.583
0.550	0.605
0.560	0.627
0.570	0.650
0.580	0.673
0.590	0.696
0.600	0.720
0.610	0.744
0.620	0.769
0.630	0.794
0.640	0.819
0.650	0.845
0.660	0.871
0.670	0.898
0.680	0.925
0.690	0.952
0.700	0.980
0.710	1.008
0.720	1.037
0.730	1.066
0.740	1.095
0.750	1.125
0.760	1.155
0.770	1.186
0.780	1.217
0.790	1.248
0.800	1.280
0.810	1.312
0.820	1.345
0.830	1.378
0.840	1.411
0.850	1.445
0.860	1.479
0.870	1.514
0.880	1.549
0.890	1.584
0.900	1.620
0.910	1.656
0.920	1.693
0.930	1.730
0.940	1.767
0.950	1.805
0.960	1.843
0.970	1.882
0.980	1.921
0.990	1.960
1.000	2.000
1.010	2.040
1.020	2.081
1.030	2.122
1.040	2.163
1.050	2.205
1.060	2.247
1.070	2.290
1.080	2.333
1.090	2.376
1.100	2.420
1.110	2.464
1.120	2.509
1.130	2.554
1.140	2.599
1.150	2.645
1.160	2.691
1.170	2.738
1.180	2.785
1.190	2.832
1.200	2.880
1.210	2.928
1.220	2.977
1.230	3.026
1.240	3.075
1.250	3.125
1.260	3.175
1.270	3.226
1.280	3.277
1.290	3.328
1.300	3.380
1.310	3.432
1.320	3.485
1.330	3.538
1.340	3.591
1.350	3.645
1.360	3.699
1.370	3.754
1.380	3.809
1.390	3.864
1.400	3.920
1.410	3.976
1.420	4.033
1.430	4.090
1.440	4.147
1.450	4.205
1.460	4.263
1.470	4.322
1.480	4.381
1.490	4.440
1.500	4.500
1.510	4.560
1.520	4.621
1.530	4.682
1.540	4.743
1.550	4.805
1.560	4.867
1.570	4.930
1.580	4.993
1.590	5.056
1.600	5.120
1.610	5.184
1.620	5.249
1.630	5.314
1.640	5.379
1.650	5.445
1.660	5.511
1.670	5.578
1.680	5.645
1.690	5.712
1.700	5.780
1.710	5.848
1.720	5.917
1.730	5.986
1.740	6.055
1.750	6.125
1.760	6.195
1.770	6.266
1.780	6.337
1.790	6.408
1.800	6.480
1.810	6.552
1.820	6.625
1.830	6.698
1.840	6.771
1.850	6.845
1.860	6.919
1.870	6.994
1.880	7.069
1.890	7.144
1.900	7.220
1.910	7.296
1.920	7.373
1.930	7.450
1.940	7.527
1.950	7.605
1.960	7.683
1.970	7.762
1.980	7.841
1.990	7.920
2.000	8.000
2.010	8.080
2.020	8.161
2.030	8.242
2.040	8.323
2.050	8.405
2.060	8.487
2.070	8.570
2.080	8.653
2.090	8.736
2.100	8.820
2.110	8.904
2.120	8.989
2.130	9.074
2.140	9.159
2.150	9.245
2.160	9.331
2.170	9.418
2.180	9.505
2.190	9.592
2.200	9.680
2.210	9.768
2.220	9.857
2.230	9.946
2.240	10.035
2.250	10.125
2.260	10.215
2.270	10.306
2.280	10.397
2.290	10.488
2.300	10.580
2.310	10.672
2.320	10.765
2.330	10.858
2.340	10.951
2.350	11.045
2.360	11.139
2.370	11.234
2.380	11.329
2.390	11.424
2.400	11.520
2.410	11.616
2.420	11.713
2.430	11.810
2.440	11.907
2.450	12.005
2.460	12.103
2.470	12.202
2.480	12.301
2.490	12.400
2.500	12.500
2.510	12.600
2.520	12.701
2.530	12.802
2.540	12.903
2.550	13.005
2.560	13.107
2.570	13.210
2.580	13.313
2.590	13.416
2.600	13.520
2.610	13.624
2.620	13.729
2.630	13.834
2.640	13.939
2.650	14.045
2.660	14.151
2.670	14.258
2.680	14.365
2.690	14.472
2.700	14.580
2.710	14.688
2.720	14.797
2.730	14.906
2.740	15.015
2.750	15.125
2.760	15.235
2.770	15.346
2.780	15.457
2.790	15.568
2.800	15.680
2.810	15.792
2.820	15.905
2.830	16.018
2.840	16.131
2.850	16.245
2.860	16.359
2.870	16.474
2.880	16.589
2.890	16.704
2.900	16.820
2.910	16.936
2.920	17.053
2.930	17.170
2.940	17.287
2.950	17.405
2.960	17.523
2.970	17.642
2.980	17.761
2.990	17.880
3.000	18.000
3.010	18.120
3.020	18.241
3.030	18.362
3.040	18.483
3.050	18.605
3.060	18.727
3.070	18.850
3.080	18.973
3.090	19.096
3.100	19.220
3.110	19.344
3.120	19.469
3.130	19.594
3.140	19.719
3.150	19.845
3.160	19.971
3.170	20.098
3.180	20.225
3.190	20.352
3.200	20.480
3.210	20.608
3.220	20.737
3.230	20.866
3.240	20.995
3.250	21.125
3.260	21.255
3.270	21.386
3.280	21.517
3.290	21.648
3.300	21.780
3.310	21.912
3.320	22.045
3.330	22.178
3.340	22.311
3.350	22.445
3.360	22.579
3.370	22.714
3.380	22.849
3.390	22.984
3.400	23.120
3.410	23.256
3.420	23.393
3.430	23.530
3.440	23.667
3.450	23.805
3.460	23.943
3.470	24.082
3.480	24.221
3.490	24.360
3.500	24.500
3.510	24.640
3.520	24.781
3.530	24.922
3.540	25.063
3.550	25.205
3.560	25.347
3.570	25.490
3.580	25.633
3.590	25.776
3.600	25.920
3.610	26.064
3.620	26.209
3.630	26.354
3.640	26.499
3.650	26.645
3.660	26.791
3.670	26.938
3.680	27.085
3.690	27.232
3.700	27.380
3.710	27.528
3.720	27.677
3.730	27.826
3.740	27.975
3.750	28.125
3.760	28.275
3.770	28.426
3.780	28.577
3.790	28.728
3.800	28.880
3.810	29.032
3.820	29.185
3.830	29.338
3.840	29.491
3.850	29.645
3.860	29.799
3.870	29.954
3.880	30.109
3.890	30.264
3.900	30.420
3.910	30.576
3.920	30.733
3.930	30.890
3.940	31.047
3.950	31.205
3.960	31.363
3.970	31.522
3.980	31.681
3.990	31.840
4.000	32.000
4.010	32.160
4.020	32.321
4.030	32.482
4.040	32.643
4.050	32.805
4.060	32.967
4.070	33.130
4.080	33.293
4.090	33.456
4.100	33.620
4.110	33.784
4.120	33.949
4.130	34.114
4.140	34.279
4.150	34.445
4.160	34.611
4.170	34.778
4.180	34.945
4.190	35.112
4.200	35.280
4.210	35.448
4.220	35.617
4.230	35.786
4.240	35.955
4.250	36.125
4.260	36.295
4.270	36.466
4.280	36.637
4.290	36.808
4.300	36.980
4.310	37.152
4.320	37.325
4.330	37.498
4.340	37.671
4.350	37.845
4.360	38.019
4.370	38.194
4.380	38.369
4.390	38.544
4.400	38.720
4.410	38.896
4.420	39.073
4.430	39.250
4.440	39.427
4.450	39.605
4.460	39.783
4.470	39.962
4.480	40.141
4.490	40.320
4.500	40.500
4.510	40.680
4.520	40.861
4.530	41.042
4.540	41.223
4.550	41.405
4.560	41.587
4.570	41.770
4.580	41.953
4.590	42.136
4.600	42.320
4.610	42.504
4.620	42.689
4.630	42.874
4.640	43.059
4.650	43.245
4.660	43.431
4.670	43.618
4.680	43.805
4.690	43.992
4.700	44.180
4.710	44.368
4.720	44.557
4.730	44.746
4.740	44.935
4.750	45.125
4.760	45.315
4.770	45.506
4.780	45.697
4.790	45.888
4.800	46.080
4.810	46.272
4.820	46.465
4.830	46.658
4.840	46.851
4.850	47.045
4.860	47.239
4.870	47.434
4.880	47.629
4.890	47.824
4.900	48.020
4.910	48.216
4.920	48.413
4.930	48.610
4.940	48.807
4.950	49.005
4.960	49.203
4.970	49.402
4.980	49.601
4.990	49.800
5.000	50.000
5.010	50.200
5.020	50.401
5.030	50.602
5.040	50.803
5.050	51.005
5.060	51.207
5.070	51.410
5.080	51.613
5.090	51.816
5.100	52.020
5.110	52.224
5.120	52.429
5.130	52.634
5.140	52.839
5.150	53.045
5.160	53.251
5.170	53.458
5.180	53.665
5.190	53.872
5.200	54.080
5.210	54.288
5.220	54.497
5.230	54.706
5.240	54.915
5.250	55.125
5.260	55.335
5.270	55.546
5.280	55.757
5.290	55.968
5.300	56.180
5.310	56.392
5.320	56.605
5.330	56.818
5.340	57.031
5.350	57.245
5.360	57.459
5.370	57.674
5.380	57.889
5.390	58.104
5.400	58.320
5.410	58.536
5.420	58.753
5.430	58.970
5.440	59.187
5.450	59.405
5.460	59.623
5.470	59.842
5.480	60.061
5.490	60.280
5.500	60.500
5.510	60.720
5.520	60.941
5.530	61.162
5.540	61.383
5.550	61.605
5.560	61.827
5.570	62.050
5.580	62.273
5.590	62.496
5.600	62.720
5.610	62.944
5.620	63.169
5.630	63.394
5.640	63.619
5.650	63.845
5.660	64.071
5.670	64.298
5.680	64.525
5.690	64.752
5.700	64.980
5.710	65.208
5.720	65.437
5.730	65.666
5.740	65.895
5.750	66.125
5.760	66.355
5.770	66.586
5.780	66.817
5.790	67.048
5.800	67.280
5.810	67.512
5.820	67.745
5.830	67.978
5.840	68.211
5.850	68.445
5.860	68.679
5.870	68.914
5.880	69.149
5.890	69.384
5.900	69.620
5.910	69.856
5.920	70.093
5.930	70.330
5.940	70.567
5.950	70.805
5.960	71.043
5.970	71.282
5.980	71.521
5.990	71.760
6.000	72.000
6.010	72.240
6.020	72.481
6.030	72.722
6.040	72.963
6.050	73.205
6.060	73.447
6.070	73.690
6.080	73.933
6.090	74.176
6.100	74.420
6.110	74.664
6.120	74.909
6.130	75.154
6.140	75.399
6.150	75.645
6.160	75.891
6.170	76.138
6.180	76.385
6.190	76.632
6.200	76.880
6.210	77.128
6.220	77.377
6.230	77.626
6.240	77.875
6.250	78.125
6.260	78.375
6.270	78.626
6.280	78.877
6.290	79.128
6.300	79.380
6.310	79.632
6.320	79.885
6.330	80.138
6.340	80.391
6.350	80.645
6.360	80.899
6.370	81.154
6.380	81.409
6.390	81.664
6.400	81.920
6.410	82.176
6.420	82.433
6.430	82.690
6.440	82.947
6.450	83.205
6.460	83.463
6.470	83.722
6.480	83.981
6.490	84.240
6.500	84.500
6.510	84.760
6.520	85.021
6.530	85.282
6.540	85.543
6.550	85.805
6.560	86.067
6.570	86.330
6.580	86.593
6.590	86.856
6.600	87.120
6.610	87.384
6.620	87.649
6.630	87.914
6.640	88.179
6.650	88.445
6.660	88.711
6.670	88.978
6.680	89.245
6.690	89.512
6.700	89.780
6.710	90.048
6.720	90.317
6.730	90.586
6.740	90.855
6.750	91.125
6.760	91.395
6.770	91.666
6.780	91.937
6.790	92.208
6.800	92.480
6.810	92.752
6.820	93.025
6.830	93.298
6.840	93.571
6.850	93.845
6.860	94.119
6.870	94.394
6.880	94.669
6.890	94.944
6.900	95.220
6.910	95.496
6.920	95.773
6.930	96.050
6.940	96.327
6.950	96.605
6.960	96.883
6.970	97.162
6.980	97.441
6.990	97.720
7.000	98.000
7.010	98.280
7.020	98.561
7.030	98.842
7.040	99.123
7.050	99.405
7.060	99.687
7.070	99.970
7.080	100.253
7.090	100.536
7.100	100.820
7.110	101.104
7.120	101.389
7.130	101.674
7.140	101.959
7.150	102.245
7.160	102.531
7.170	102.818
7.180	103.105
7.190	103.392
7.200	103.680
7.210	103.968
7.220	104.257
7.230	104.546
7.240	104.835
7.250	105.125
7.260	105.415
7.270	105.706
7.280	105.997
7.290	106.288
7.300	106.580
7.310	106.872
7.320	107.165
7.330	107.458
7.340	107.751
7.350	108.045
7.360	108.339
7.370	108.634
7.380	108.929
7.390	109.224
7.400	109.520
7.410	109.816
7.420	110.113
7.430	110.410
7.440	110.707
7.450	111.005
7.460	111.303
7.470	111.602
7.480	111.901
7.490	112.200
7.500	112.500
7.510	112.800
7.520	113.101
7.530	113.402
7.540	113.703
7.550	114.005
7.560	114.307
7.570	114.610
7.580	114.913
7.590	115.216
7.600	115.520
7.610	115.824
7.620	116.129
7.630	116.434
7.640	116.739
7.650	117.045
7.660	117.351
7.670	117.658
7.680	117.965
7.690	118.272
7.700	118.580
7.710	118.888
7.720	119.197
7.730	119.506
7.740	119.815
7.750	120.125
7.760	120.435
7.770	120.746
7.780	121.057
7.790	121.368
7.800	121.680
7.810	121.992
7.820	122.305
7.830	122.618
7.840	122.931
7.850	123.245
7.860	123.559
7.870	123.874
7.880	124.189
7.890	124.504
7.900	124.820
7.910	125.136
7.920	125.453
7.930	125.770
7.940	126.087
7.950	126.405
7.960	126.723
7.970	127.042
7.980	127.361
7.990	127.680
8.000	128.000
8.010	128.320
8.020	128.641
8.030	128.962
8.040	129.283
8.050	129.605
8.060	129.927
8.070	130.250
8.080	130.573
8.090	130.896
8.100	131.220
8.110	131.544
8.120	131.869
8.130	132.194
8.140	132.519
8.150	132.845
8.160	133.171
8.170	133.498
8.180	133.825
8.190	134.152
8.200	134.480
8.210	134.808
8.220	135.137
8.230	135.466
8.240	135.795
8.250	136.125
8.260	136.455
8.270	136.786
8.280	137.117
8.290	137.448
8.300	137.780
8.310	138.112
8.320	138.445
8.330	138.778
8.340	139.111
8.350	139.445
8.360	139.779
8.370	140.114
8.380	140.449
8.390	140.784
8.400	141.120
8.410	141.456
8.420	141.793
8.430	142.130
8.440	142.467
8.450	142.805
8.460	143.143
8.470	143.482
8.480	143.821
8.490	144.160
8.500	144.500
8.510	144.840
8.520	145.181
8.530	145.522
8.540	145.863
8.550	146.205
8.560	146.547
8.570	146.890
8.580	147.233
8.590	147.576
8.600	147.920
8.610	148.264
8.620	148.609
8.630	148.954
8.640	149.299
8.650	149.645
8.660	149.991
8.670	150.338
8.680	150.685
8.690	151.032
8.700	151.380
8.710	151.728
8.720	152.077
8.730	152.426
8.740	152.775
8.750	153.125
8.760	153.475
8.770	153.826
8.780	154.177
8.790	154.528
8.800	154.880
8.810	155.232
8.820	155.585
8.830	155.938
8.840	156.291
8.850	156.645
8.860	156.999
8.870	157.354
8.880	157.709
8.890	158.064
8.900	158.420
8.910	158.776
8.920	159.133
8.930	159.490
8.940	159.847
8.950	160.205
8.960	160.563
8.970	160.922
8.980	161.281
8.990	161.640
9.000	162.000
9.010	162.360
9.020	162.721
9.030	163.082
9.040	163.443
9.050	163.805
9.060	164.167
9.070	164.530
9.080	164.893
9.090	165.256
9.100	165.620
9.110	165.984
9.120	166.349
9.130	166.714
9.140	167.079
9.150	167.445
9.160	167.811
9.170	168.178
9.180	168.545
9.190	168.912
9.200	169.280
9.210	169.648
9.220	170.017
9.230	170.386
9.240	170.755
9.250	171.125
9.260	171.495
9.270	171.866
9.280	172.237
9.290	172.608
9.300	172.980
9.310	173.352
9.320	173.725
9.330	174.098
9.340	174.471
9.350	174.845
9.360	175.219
9.370	175.594
9.380	175.969
9.390	176.344
9.400	176.720
9.410	177.096
9.420	177.473
9.430	177.850
9.440	178.227
9.450	178.605
9.460	178.983
9.470	179.362
9.480	179.741
9.490	180.120
9.500	180.500
9.510	180.880
9.520	181.261
9.530	181.642
9.540	182.023
9.550	182.405
9.560	182.787
9.570	183.170
9.580	183.553
9.590	183.936
9.600	184.320
9.610	184.704
9.620	185.089
9.630	185.474
9.640	185.859
9.650	186.245
9.660	186.631
9.670	187.018
9.680	187.405
9.690	187.792
9.700	188.180
9.710	188.568
9.720	188.957
9.730	189.346
9.740	189.735
9.750	190.125
9.760	190.515
9.770	190.906
9.780	191.297
9.790	191.688
9.800	192.080
9.810	192.472
9.820	192.865
9.830	193.258
9.840	193.651
9.850	194.045
9.860	194.439
9.870	194.834
9.880	195.229
9.890	195.624
9.900	196.020
9.910	196.416
9.920	196.813
9.930	197.210
9.940	197.607
9.950	198.005
9.960	198.403
9.970	198.802
9.980	199.201
9.990	199.600
10.000	200.000
